gene,MF.score
OR2H1,1.85847099720932e-6
OR2J1,1.85847099720932e-6
OR11A1,1.85847099720932e-6
OR8D2,1.85847099720932e-6
OR2AG1,1.8842840380675e-6
OR10A5,1.85847099720932e-6
OR10A2,1.85847099720932e-6
OR2D2,1.85847099720932e-6
OR52A5,1.85847099720932e-6
OR51V1,1.85847099720932e-6
OR51B5,1.85847099720932e-6
OR51B6,1.85847099720932e-6
OR51M1,1.85847099720932e-6
OR51J1,1.85847099720932e-6
OR51I1,1.85847099720932e-6
OR51I2,1.85847099720932e-6
OR52D1,1.85847099720932e-6
OR2S2,1.85847099720932e-6
OR6C3,1.85847099720932e-6
OR6C2,1.85847099720932e-6
OR5AC2,1.85847099720932e-6
OR1A1,1.85847099720932e-6
OR14J1,1.85847099720932e-6
OR5V1,1.85847099720932e-6
OR12D3,1.85847099720932e-6
OR52A1,1.97341244965446e-6
OR2W1,1.85847099720932e-6
OR10H1,1.85847099720932e-6
OR1A2,5.8109623882414e-6
OR51B4,1.85847099720932e-6
OR51B2,1.85847099720932e-6
SLC24A4,4.44092982406934e-5
NCAM2,1.11645847516329e-5
OMP,2.02154040663542e-6
BEST2,9.80702775223319e-6
OR13C6P,1.15275601895546e-6
OBP2B,2.32248497049306e-5
GJB4,1.73724309630014e-5
OBP2A,1.87510410342615e-5
UGT2A1,1.8548490915817e-5
TAS1R1,1.42383849982316e-5
TAS2R9,4.96183796192377e-6
ASIC3,2.95267422048107e-4
PLCB2,1.69670646865752e-5
CALHM1,7.034359721095e-5
ASIC1,1.15609996803118e-4
TRPM5,1.4205544932085e-5
SCNN1D,1.38235535863801e-5
TAS2R20,1.83026903744402e-6
GNG13,1.6442411339749e-5
LXN,3.84223000062731e-5
MMP24,5.06883024028623e-5
NIPSNAP1,5.76162034823458e-6
DLG2,2.94629740406717e-5
IAPP,2.78812361744282e-5
MRGPRX2,1.33299767233849e-5
FAM134B,2.85479153252631e-6
BEST1,3.2670420429153e-5
EYS,1.54481214251359e-5
RGS9BP,1.66047252985045e-5
CACNA2D4,2.08579634612444e-5
TMC2,4.67905666491354e-5
CHRNA10,3.64455311722794e-5
CHRNA9,6.27823253066428e-5
PIEZO2,6.18551588502708e-5
PPEF1,1.33726339715784e-5
TRPM8,3.92151208734278e-5
TRPM3,2.39452256936788e-5
BTBD9,1.80240530565142e-4
OPN4,5.89235576566855e-5
OPN5,1.11863832256804e-5
SLC24A1,5.02740831977361e-5
OPN1MW2,3.41408365808534e-6
TULP2,1.03972501686587e-6
RRH,1.13745588405487e-5
RGS16,8.61307692177782e-6
PDE6D,1.40860601371681e-5
AOC2,1.34362432854171e-4
RGS9,2.25657280445182e-5
EYA4,1.04428447651634e-5
EML2,7.4977364908425e-5
CRYAA,9.58083527220365e-6
OAT,1.00712986029969e-4
CRYBB3,3.59085001798056e-6
GABRR2,2.01478619261712e-5
RCVRN,7.95847408482009e-5
TIMP3,3.69423303312888e-5
RABGGTB,6.8146762888457e-5
CRYBB1,3.59085001798056e-6
PRCD,9.6909044721501e-7
EFEMP1,4.58185312729135e-5
PDCL,1.25507743141637e-4
IMPG1,1.99281234718072e-6
GPR179,1.46081000001446e-6
CYP4V2,3.37035506631065e-5
CLDN19,1.80472712787666e-5
RABGGTA,6.8146762888457e-5
RAX2,1.94344781656717e-6
HMCN1,2.92452729767662e-6
KRT12,1.87859764068383e-6
EYA3,2.78660872428138e-5
IMPG2,5.75325018842508e-6
NYX,1.24788623694175e-6
OPA3,5.42001298278215e-6
SLC24A2,9.56758762175371e-5
NOB1,1.04196441706248e-6
SLC45A2,3.66074719049279e-5
OCLM,7.58657259216099e-7
GJA3,1.24208347582552e-5
SOBP,2.01549251269928e-5
GRXCR1,1.68421525639118e-4
ESPN,5.50527553923438e-5
LOXHD1,1.23695502979697e-5
FAM107B,9.79734226960597e-7
GABRB3,1.41516569658953e-4
OTOG,9.0826141311387e-5
SLC26A4,7.37082295486817e-5
DFNA5,7.62316934237702e-6
TECTA,2.95236799886472e-6
CNTN5,1.69512671301721e-6
LRIG2,8.87474747070849e-6
GABRB2,1.05597340802652e-4
ALDH7A1,2.44346903740718e-4
KCNQ4,1.84952224194489e-5
TMPRSS3,1.77893316105703e-5
SLC26A5,3.0685019902099e-5
TIMM10,6.81293471634398e-5
DFNB59,1.5513890511155e-6
CEACAM16,9.44586849570734e-6
TPRN,5.74041167430936e-6
OTOA,5.13651084206809e-6
SLC17A8,3.55313134739694e-5
TMIE,3.7537744995885e-6
GJC3,9.23918181425736e-6
OTOS,1.05803901821381e-6
TSPEAR,7.21926487148082e-6
LRIG1,3.42030457602586e-5
SLC52A3,6.93476643772889e-5
FAM65B,2.7631388268279e-5
TIMM9,6.10496298512658e-5
TIMM8B,2.65161908582147e-5
TIMM13,2.66274842071478e-5
KPTN,8.09531995306524e-6
NDUFB9,2.06309345701496e-5
CACNG4,2.50074788219275e-5
CNTNAP2,1.13529933883937e-4
CACNG2,3.42007911080198e-5
NPS,2.64331336205517e-5
ATXN1,7.83372412839744e-5
NETO1,4.98752438865984e-5
LRRN4,8.09432202240644e-6
SYNGAP1,4.13540108212541e-5
RIN1,2.70705834527157e-5
AMPH,1.29657732627515e-5
HTR6,2.3200896760888e-4
NLGN4X,8.09065311797855e-5
NLGN4Y,2.2549089111458e-5
JPH3,4.94567213167552e-5
JPH4,3.10211537926467e-5
SLC12A5,8.95090417501568e-5
GRIA1,8.19566484130689e-5
RASGRF1,3.83988267160612e-5
NTAN1,5.88964507644255e-5
KCNAB1,1.61109957860885e-5
BHLHB9,3.04933452609062e-5
SHC3,1.01071443456245e-5
DGCR2,1.09167450862101e-6
TUSC3,3.4686175185298e-5
GPR155,1.06812115503815e-6
RP9,2.41617134012903e-5
JAKMIP1,7.5036262667287e-6
PTCHD1,7.15935545849996e-6
MAGT1,2.0165063502533e-5
TMPRSS11E,2.17456434338561e-6
PRRT2,5.02435028477504e-6
PNKD,5.04821621938993e-5
HERC1,4.03187279306954e-5
IGDCC3,2.03797792271915e-6
GRIN2C,5.55994101257342e-5
NKX1-1,3.01036843727619e-6
DAND5,1.50340120064155e-4
SETP18,7.86771101722918e-6
SCUBE1,9.73408950977181e-6
CRELD1,4.31436596075878e-6
MLLT11,2.2567954770436e-5
SLC38A8,5.96852686808948e-6
SLC6A9,9.49682176063703e-5
SLC38A5,2.69973536798698e-5
SLC7A4,1.67682291550723e-5
SLC38A4,7.04555254998172e-6
SLC7A1,3.94120854918173e-5
PEX3,7.38919592433595e-5
SLC38A11,6.17332430192336e-6
SLC36A4,7.03636627516322e-5
SLC38A6,6.15670248295781e-6
SLC7A5P1,5.33888456495327e-6
SLC38A9,5.96852686808948e-6
SLC7A13,5.33888456495327e-6
SLC6A18,1.61619662547892e-5
SLC7A5P2,5.33888456495327e-6
SLC6A20,3.1471218587736e-5
SLC6A14,1.93822731095998e-5
SLC36A2,1.12581700084633e-4
SLC36A3,1.1238326716745e-4
SLC6A15,1.4970420058116e-4
SLC6A5,1.79046738434712e-4
SLC1A6,1.08178767295444e-4
SLC1A7,4.38233909544986e-5
SLC25A12,1.30280820333643e-4
SLC25A22,3.21679720691957e-5
SLC25A13,1.45642284983113e-4
SLC38A3,2.43311422194689e-4
SLC7A3,1.15326582479023e-4
SERINC5,5.04141104520684e-5
SERINC3,1.09119410883144e-4
SERINC2,4.59220209154473e-5
SERINC1,4.70549801387585e-5
SLC43A1,1.29377462528788e-5
SLC6A19,2.31818143939128e-5
SLC43A2,8.97385058877136e-6
SLC16A12,1.35614049819162e-4
SLC16A2,8.40453535048558e-5
SLC5A6,1.98995405755114e-4
CCDC151,1.02379015288999e-5
HEATR2,3.83013476161866e-5
CCSAP,4.73195736521439e-5
ATIC,2.53588156712962e-4
S1PR5,2.8159696235035e-5
GPR6,3.0052239461142e-5
TMEM129,2.20939448765355e-6
TMEM120B,1.70257584148728e-7
MYBPHL,1.17083239899081e-7
SBNO1,4.08196394742102e-7
C7orf72,1.17083239899081e-7
FITM1,2.64225925112197e-5
KRBA1,1.17083239899081e-7
DISP2,1.09389691914948e-6
C11orf58,1.17083239899081e-7
SLC15A1,2.10522990073622e-4
C2CD2L,1.70257584148728e-7
TMEM194A,1.70257584148728e-7
LCE2B,3.0224105135719e-6
DSCR3,1.68247690217988e-6
KHNYN,2.14284992096012e-7
CTDSPL,1.56356850497265e-6
INE1,1.17083239899081e-7
PIN1P1,1.17083239899081e-7
MPPED1,1.68753695188168e-7
NBR2,1.17083239899081e-7
TEX28,1.70257584148728e-7
SIPA1L1,6.00305175051934e-5
SPRY3,4.28035627599702e-7
MFSD11,1.70257584148728e-7
ZNF862,1.21999598588085e-6
TSPAN3,3.63823080143437e-7
CCDC22,1.17083239899081e-7
PAGE4,1.17083239899081e-7
PLCH2,9.96025339825499e-6
IGSF3,1.08862680350768e-5
TMEM127,6.56349706241659e-6
C19orf77,3.63823080143437e-7
FRAT2,6.92266694079422e-7
JRK,1.02544982099765e-6
CTAG2,6.3501129985268e-7
ARL6IP5,4.11131075741864e-5
SERF1A,2.69948954369981e-7
TSPAN9,8.7655187721091e-6
C1QL1,1.2769970420003e-6
ERC2-IT1,8.76526396090126e-8
GAGE7,1.17083239899081e-7
SOGA1,1.59935290098882e-5
AGFG2,8.59120494950369e-6
NXPH2,7.87022336979776e-7
NXPH3,8.56245878690519e-7
NXPH4,7.87022336979776e-7
CDRT1,1.17083239899081e-7
C16orf3,1.17083239899081e-7
TIAF1,2.070751165874e-6
FMNL1,4.31890274058613e-5
SFT2D2,6.73912100401909e-7
ZBTB11,1.32091794466007e-6
ASMTL,4.37176958687401e-6
GAS8,4.93880148241391e-6
TMEM257,1.70257584148728e-7
PRB2,1.33340050689961e-7
SMR3B,3.57815777263295e-7
A1BG,7.99030140379186e-7
PRB1,1.33340050689961e-7
CSN3,5.35420245091729e-6
MSMB,3.33321398843817e-7
ABHD2,2.5588404142087e-6
ZNF688,1.17983697901823e-6
CFC1,3.97310822069296e-5
PRB4,1.33340050689961e-7
ERVK-10,3.38068372364898e-5
PSG2,1.24437105133331e-6
HRES1,1.17083239899081e-7
TMEM11,1.20516608544497e-5
F8A1,2.51302634757116e-7
G0S2,5.25363510118402e-6
TM4SF1,3.58433199017055e-7
PNPLA4,5.05334780147016e-6
MAGEA4,1.42896280757263e-7
MAGEA5,1.17083239899081e-7
MAGEA6,1.42896280757263e-7
MAGEA8,1.17083239899081e-7
MAGEA9,1.17083239899081e-7
MAGEA12,1.17083239899081e-7
NPTX2,6.41155523767323e-7
ZNF142,1.17983697901823e-6
PTTG1IP,5.57208934213485e-6
DVL1L1,1.09356750245566e-6
XG,3.58433199017055e-7
C14orf2,7.14571210255526e-6
DSCR4,1.17083239899081e-7
TMEM50B,4.05886897738275e-7
EDDM3B,1.03909450399893e-7
RWDD2B,1.17083239899081e-7
SMIM11,1.70257584148728e-7
DSCR9,1.17083239899081e-7
DSCR10,1.17083239899081e-7
DNAJB13,1.04879263549854e-6
ZC3H6,1.78518363278415e-7
NOMO3,3.86254259728647e-7
MRPS10,6.86664354434277e-7
SERF2,2.98894517813573e-7
ZXDB,1.15387209268419e-6
FAM3A,1.33340050689961e-7
ZNF200,1.15387209268419e-6
REEP5,3.8963612100162e-7
PSG6,8.64527032766608e-7
CDR2,1.9632483710894e-7
OC90,4.76177913467714e-6
LMNB2,2.12267558014453e-5
EML5,8.05882671765078e-7
WT1-AS,1.17083239899081e-7
TFF3,1.11383909778963e-4
HDHD1,1.51105631055117e-6
DMWD,8.76526396090126e-8
ELP6,1.14843571927011e-5
C19orf57,2.300586106406e-7
SCRN1,6.25958250379795e-6
IFRD2,2.47685075325231e-7
NPRL3,3.20574556658175e-6
GAGE2B,1.17083239899081e-7
CATR1,1.17083239899081e-7
SCGB2A2,1.17083239899081e-7
PMS2P3,8.6023687587421e-6
DGCR6,9.61069733803613e-7
FAM53B,1.17083239899081e-7
ERV3-1,1.01120136050032e-5
ID2B,1.24757599558072e-6
TMEM187,8.15455344900883e-7
LAGE3,1.89253269446881e-6
MESDC2,1.1176698196763e-5
KRT72,1.70124827515287e-6
TMEM132B,1.70257584148728e-7
NOMO1,3.86254259728647e-7
SURF2,5.16467275508098e-7
C10orf116,7.09446810577649e-5
FAM189A2,1.70257584148728e-7
ZNF77,1.17983697901823e-6
ZNF79,1.17983697901823e-6
PMCHL1,1.90234454730836e-5
TNXA,3.1064873589379e-7
CSRP2,1.28577438857207e-6
LPAL2,1.33340050689961e-7
MSMP,2.81961160627526e-7
KRT24,1.16126932535607e-6
MPV17L,1.30261600801862e-4
VWC2,1.64233868911232e-5
QRICH1,5.58025439632561e-7
PRICKLE4,4.00195663234461e-7
POM121L1P,1.17083239899081e-7
TMEM52B,3.63823080143437e-7
FILIP1L,2.75051590720969e-7
GRIPAP1,1.10720808091098e-6
BCL7A,1.10145825712441e-6
TIGD5,3.36162871334488e-7
LRRC23,1.17083239899081e-7
TMEM35,4.78910327443043e-6
ANKRD39,1.17083239899081e-7
BOLA3,1.33340050689961e-7
TMEM128,1.70257584148728e-7
FAM209A,4.72078016433739e-7
PAPPA-AS1,6.78316328997915e-7
TIMM23B,2.5982402162816e-5
TTC39A,1.17083239899081e-7
SLC25A30,1.73569133552785e-6
HYI,6.08128781628332e-5
TPRG1L,1.33342641959806e-6
TTC18,3.1064873589379e-7
C9orf64,1.17083239899081e-7
C1orf68,9.56235945546663e-7
TSTD2,1.17083239899081e-7
ZNF697,1.17983697901823e-6
NDUFAF5,2.87968901812453e-5
C6orf163,1.17083239899081e-7
MINOS1,1.06333889055594e-6
ANKRD45,1.17083239899081e-7
STRIP1,6.57927436822151e-6
DCAF12L1,1.17083239899081e-7
CDKAL1,2.8135412005871e-4
C9orf91,1.70257584148728e-7
METRNL,6.67171773026355e-5
SPTY2D1,1.17083239899081e-7
MBLAC2,4.23754314562212e-7
CWF19L1,1.43024340011092e-7
ANKRD40,1.17083239899081e-7
ZFAND6,2.12113013709988e-5
SMYD5,9.51019979805447e-7
DHRS7B,8.70888844780407e-7
C5orf45,1.17083239899081e-7
UFSP1,2.93398637387725e-5
NOXRED1,3.87041391623451e-5
XRRA1,3.06250199237999e-6
TTC27,1.17083239899081e-7
POMZP3,1.17083239899081e-7
WDR59,1.17083239899081e-7
ATRAID,6.20415364474644e-5
NXPE4,3.1064873589379e-7
SBSN,3.93507892535535e-7
C5orf46,3.1064873589379e-7
AMTN,8.95885885529153e-6
BTNL3,1.70257584148728e-7
TMEM108,1.70257584148728e-7
DCHS2,1.49276855445342e-6
HSDL2,1.35290136153022e-6
FAM65A,3.93507892535535e-7
FRMD7,3.17348943931135e-6
LHFPL2,1.70257584148728e-7
PTCHD4,5.97145517323876e-6
BTN2A1,6.69778451495593e-7
ASCL5,1.19847026141676e-6
C14orf159,3.00020072763081e-7
SLC46A3,5.52433311549961e-7
KRT28,1.16126932535607e-6
KDELC2,7.55404832492656e-7
VMO1,3.1064873589379e-7
HSD17B13,3.84865353726238e-6
FRMD5,6.90049795240626e-7
KRT77,1.70124827515287e-6
TMPRSS11B,1.98344101327872e-6
TMEM110,1.70257584148728e-7
KBTBD6,1.42896280757263e-7
UNC93A,2.43491746571916e-7
KRT73,1.72608304579165e-6
THNSL2,1.66880938909507e-4
TMEM126B,7.87551973733909e-7
LIX1L,2.85080384503898e-5
TEX2,1.33526440725434e-6
HSCB,8.61232740834023e-6
UEVLD,2.25956739990661e-6
NRM,2.40176179994648e-6
SLC35F2,2.23563026062792e-7
ZC3H3,3.62802150937694e-5
THNSL1,4.53955500023371e-7
LRRC34,1.17083239899081e-7
RBFA,2.3093548435717e-6
SLC22A18AS,1.17083239899081e-7
C14orf39,6.82231379324448e-7
BEST3,9.40369227174206e-6
GHDC,6.59940628987055e-7
TMEM256,3.63823080143437e-7
EHBP1L1,1.28933852264661e-7
ZNF664,1.17983697901823e-6
TMEM132C,1.70257584148728e-7
ZADH2,1.48994377764199e-6
OXR1,1.91256870000716e-5
TMEM57,2.4613291421097e-6
KRTCAP2,6.30945927684392e-6
FITM2,4.68917159817773e-5
MAGEB6,1.42896280757263e-7
UBR7,1.23233580706024e-6
ZNF614,1.1917055072952e-6
ABTB2,3.79384602780805e-6
TC2N,3.23420607373974e-6
FNDC5,4.04744831006857e-5
FAM184A,1.99102003985781e-7
PDDC1,3.1064873589379e-7
SLC43A3,3.58867815555251e-7
FAM63B,3.92383600398959e-7
ZNF114,1.3474380164452e-6
TMEM116,1.70257584148728e-7
PPFIBP2,6.13000017475248e-5
LY6G5B,1.33340050689961e-7
TMEM104,1.70257584148728e-7
C19orf18,3.63823080143437e-7
GSTCD,3.36461776751973e-7
SPATA4,1.70511796250757e-7
BEST4,8.4543909760454e-6
ABHD11,3.51690528052168e-7
RPLP0P6,2.44352614300397e-6
SPATA3,8.76526396090126e-8
STOML3,8.77507650230036e-7
RPS4Y2,3.00834471897399e-6
PIGO,1.9215043006136e-5
GIPC2,3.93507892535535e-7
ABHD3,7.61935878304725e-7
SCFD2,3.69179453813327e-6
CHAC2,1.17083239899081e-7
ORAOV1,1.17083239899081e-7
KBTBD7,1.42896280757263e-7
FAM151A,3.63823080143437e-7
SPRYD4,3.12874534381529e-7
CASKIN2,1.99942396540825e-7
AUTS2,1.17083239899081e-7
CHCHD10,5.56008516747548e-5
SMPDL3B,3.97868917859807e-5
KIAA0247,1.70257584148728e-7
TMEM131,1.70257584148728e-7
DCUN1D4,2.77115675615299e-7
PHF3,9.9242833516039e-7
LPGAT1,7.86083030000423e-6
NPIPL3,1.70257584148728e-7
GPKOW,4.6314747891927e-7
TMEM54,1.70257584148728e-7
TOMM40L,1.36186386644132e-5
TMEM106A,3.63823080143437e-7
KIAA1191,3.92514912323317e-7
SLC25A46,1.11664433247001e-6
TMEM125,1.70257584148728e-7
CIDEC,6.88564244088769e-6
ZBTB8A,1.17983697901823e-6
PTER,9.54449079258018e-7
DOCK10,8.06739079483908e-6
LENG1,1.17083239899081e-7
FGGY,1.0111620026421e-5
ISOC1,1.30465328564347e-6
SCRN2,5.72332173130663e-6
BSCL2,1.52701002334745e-5
SDSL,6.47706482317917e-5
ZNF486,1.3474380164452e-6
ACY3,1.20773961205579e-5
OXNAD1,4.92592588545573e-7
REEP6,1.16243959975182e-6
CYYR1,1.70257584148728e-7
HHIPL1,1.78981557069753e-5
SAMD8,5.09333421445637e-5
IMMP1L,3.45126543061501e-5
CCDC11,3.48897201705176e-7
TMEM56,1.70257584148728e-7
AMDHD1,1.53176287472711e-4
KLHL5,5.38657798397792e-7
DEPDC7,8.12790278094839e-7
ABHD1,7.61935878304725e-7
DSCR8,1.17083239899081e-7
SPSB2,8.98941770528032e-7
APOL4,1.54376025696463e-6
ARPC5L,4.81298900886634e-6
RETNLB,7.62299246986722e-7
PMCHL2,1.90071886622927e-5
TMEM47,4.46806925728047e-7
MXRA8,3.72611968148989e-5
C17orf80,3.63823080143437e-7
TMEM121,1.70257584148728e-7
DCUN1D5,1.17083239899081e-7
FAM203B,1.17083239899081e-7
TMEM70,7.50639789605178e-5
MSTO1,9.97150681999446e-6
C20orf24,1.17083239899081e-7
C9orf16,1.17083239899081e-7
C2orf49,8.28442570133137e-6
TMEM109,2.02710491938281e-5
PBDC1,1.17083239899081e-7
TIMM21,7.45704865071944e-5
TMEM106C,6.78316328997915e-7
C1orf116,3.93507892535535e-7
TMEM120A,1.70257584148728e-7
PRX,1.76767953142967e-6
FSD1L,1.73865351394012e-7
ANKRD30B,1.17083239899081e-7
RTFDC1,1.17083239899081e-7
MFRP,9.81687431640951e-7
GNB1L,6.27869225668392e-6
GSDMC,5.94333223317574e-7
TRIM34,3.20190418676924e-6
KRTAP1-5,1.43453074098021e-6
MAGEB5,1.17083239899081e-7
PRRG4,3.29660206755189e-7
C22orf23,1.17083239899081e-7
ASPSCR1,6.54420509108102e-6
UACA,5.51572694703807e-5
GPR63,9.72649192469223e-7
LINC00470,1.17083239899081e-7
UBXN6,9.11088792761432e-7
TM6SF2,1.70257584148728e-7
TM6SF1,1.70257584148728e-7
TRIM6,2.41793186024387e-6
ZC3H12C,1.46167398441257e-6
KLHL4,5.38657798397792e-7
BPESC1,1.17083239899081e-7
C20orf27,1.17083239899081e-7
NRSN2,1.31349178568159e-6
C6orf62,1.73865351394012e-7
TMEM126A,7.75400022746851e-6
SPATC1L,1.17083239899081e-7
TMEM117,3.75055017982611e-7
FXYD6,1.38999638012937e-6
ITFG3,4.89916671769815e-7
LPAR5,7.45027821735877e-7
CYSTM1,3.63823080143437e-7
MRPL46,9.44501654546939e-7
NKX2-4,7.83961438836697e-7
CDIP1,8.78103402852961e-6
VCX2,1.17083239899081e-7
TMEM245,1.70257584148728e-7
CRISPLD1,5.7850667359725e-6
GHITM,1.51303599382823e-6
KCNQ1DN,1.17083239899081e-7
SERHL2,1.44656189370372e-6
C11orf1,3.92383600398959e-7
FAM96A,7.02457147016034e-6
EPHX3,1.85010505979049e-7
WDR55,4.96806172013027e-6
NRDE2,1.17083239899081e-7
C17orf75,8.76526396090126e-8
C12orf10,1.12515316822733e-5
SEBOX,1.27393475306914e-6
FANCE,5.31323075564005e-6
LY9,3.43816440272045e-7
POPDC3,4.10124714402988e-7
CPNE5,9.3283387035394e-7
ZBTB26,1.33281628825834e-6
TP53AIP1,5.56303097750214e-7
EPB41L4A,6.61682176014883e-7
JPH1,3.65124756957696e-5
WASH6P,2.31066380479879e-5
SERHL,1.68753695188168e-7
MXRA5,3.1064873589379e-7
C11orf75,1.70257584148728e-7
GKN1,2.40501801126817e-6
CA10,5.41122705120501e-7
TM7SF3,4.37057242566626e-7
BRWD1,2.17683073158959e-6
CCM2L,1.17083239899081e-7
ACOXL,2.79815623971227e-5
TMEM51,1.70257584148728e-7
ASNSD1,8.21680677812029e-5
C1orf123,3.1064873589379e-7
SPANXC,2.63200978355389e-7
DONSON,3.38464964640453e-7
C21orf62,1.17083239899081e-7
PTTG2,9.86804981944489e-7
SEPN1,8.04963049864729e-7
EMC3,2.60415992633272e-5
FRRS1L,3.93115238134478e-7
COX16,7.87551973733909e-7
PPP4R1L,1.17083239899081e-7
DIP2B,6.11601923426656e-7
PTCHD2,1.07405615255105e-5
NYNRIN,3.35696853433515e-6
LRIT1,2.07891354363853e-6
LINC00474,1.17083239899081e-7
STOML1,1.9607062500691e-7
HECA,6.57732100875935e-7
ARPP21,3.65061281530305e-6
DKK4,1.67228318428138e-6
CFDP1,1.22012789683225e-5
CACFD1,2.1368275836188e-5
FBXO40,1.71026284003124e-6
RTDR1,1.17083239899081e-7
CYB5R1,1.77443148187237e-5
PSORS1C2,1.33340050689961e-7
ZNF107,1.17983697901823e-6
TMEFF2,1.5708379464954e-7
GGA1,8.07207003256081e-6
CHIC2,4.26355805337185e-6
C14orf1,5.40252214913447e-6
IKZF2,2.1343600636437e-6
CDV3,6.28474224272828e-7
CDH9,3.80766261014721e-6
ZNF777,1.17983697901823e-6
CCPG1,2.87379630389086e-5
STRIP2,1.47307177688251e-6
DLEC1,4.08350931638797e-7
TP53TG1,2.47412012149584e-7
DIP2C,4.20251930035827e-7
TMX2,1.32241348697242e-6
VWA7,1.33340050689961e-7
AIM1,3.33079915479e-7
SPEF1,3.45009770585149e-6
AMMECR1,1.42896280757263e-7
PCDHGB5,1.68633405044813e-6
FAM215A,1.17083239899081e-7
RAI2,3.07525716098953e-7
FADS3,1.39253227543932e-5
MPC1,7.59764339956952e-5
SNURF,2.51302634757116e-7
C6orf123,1.17083239899081e-7
KIF25-AS1,1.17083239899081e-7
MLLT4-AS1,1.17083239899081e-7
THAP9,4.90350072077084e-5
VRTN,4.60954413194321e-5
MOCOS,1.11917236334083e-4
BCKDHA,1.08581554590738e-4
BCKDHB,1.12238087338326e-4
CYP21A2,9.2257348205338e-5
CYP39A1,1.85386807574239e-4
CYP8B1,1.24274423751869e-4
CYP27A1,2.61359119461019e-4
CYP3A4,4.70868763854622e-4
CYP2R1,1.54366189380555e-4
CYP2W1,2.43527242723127e-4
CYP46A1,8.4182216265003e-5
CYP51A1,1.23498768956968e-4
CYP4F11,1.76608950721502e-4
CYP4B1,1.38651464577737e-4
CYP3A5,4.42487612895512e-5
CYP3A7,9.72239109994991e-6
CYP4F8,3.26199458344093e-5
CYP4Z1,7.47955277253419e-6
CYP4X1,7.47955277253419e-6
CYP3A43,8.58730701292074e-6
CYP4A22,3.87676599070939e-5
PCBD2,8.58806735134255e-5
TPH1,1.28363112101794e-4
TPH2,1.27063346077117e-4
AGMO,8.11780079046665e-5
MOXD2P,1.31685502705211e-5
MOXD1,1.37918313400822e-5
CMAHP,1.34785638489114e-4
DOHH,6.75166249090017e-5
CYP27C1,2.4626864387918e-6
CYP4F22,2.98370129629931e-6
CYP20A1,2.50401017067586e-6
DIO1,3.44492079275119e-5
DIO3,1.35668356954238e-4
COX7A2,1.57224760330458e-5
COX7B2,1.55832426148446e-5
COX7C,1.54749384634368e-5
COX7A2L,1.72129683559553e-5
COX4I1,1.63547017920072e-5
COX5A,1.5662650892359e-5
COX6B1,2.01255918908986e-5
COX7A1,1.57396279285513e-5
NDUFA4,6.40296799364667e-5
COX7A2P2,1.55548749956188e-5
CYB5A,2.84174012089975e-5
COX6C,1.54749384634368e-5
COX8A,1.54749384634368e-5
COX5B,1.69001012483598e-5
COX6A1,4.89545609086249e-5
COX7B,1.74505243020295e-5
COX6A2,4.74528528619952e-5
SURF1,4.22510446601578e-5
COA6,1.32014198874766e-5
COX6B2,2.34305977593312e-5
COX15,1.18301370518847e-4
COX8C,1.38168451031003e-5
COX4I2,4.79720351409426e-5
COX11,6.42322146244941e-5
HSD11B1,9.83830063298862e-5
SDR42E2,1.40629289412985e-5
SDR42E1,1.41781512660105e-5
HSD3B1,1.04119521838543e-4
NDUFA9,3.49166411039362e-5
HSD3B7,7.45480486428115e-5
HSD3B2,9.5487909446191e-5
HSD17B6,7.14920932009101e-5
HSD17B11,5.32877893150377e-5
HSD17B8,4.38451749229048e-5
HSD17B14,3.2693914407317e-5
HSD17B10,1.85236583788004e-4
SRD5A3,2.00768454351061e-4
LDHAL6A,2.18743036478604e-5
LDHA,3.56145233202108e-5
LDHC,1.44826660087928e-4
LDHAL6B,2.17698097745385e-5
MDH2,1.34155831957223e-4
MDH1B,2.44833579044045e-5
LIPF,2.43483249265846e-5
EHHADH,5.5033793607391e-5
ADH6,4.59449261907413e-5
ADH1B,3.07192725084177e-5
ADH1A,3.1969144780418e-5
ADH1C,1.98479347903115e-5
AKR7A2,1.84023223634611e-4
AKR1A1,2.97039903849493e-4
AKR1B1,1.1793895808155e-4
AKR7A3,6.36896453834956e-6
DHRS4L2,1.20864849128115e-5
DHRS7C,4.14835231335732e-5
RDH16,5.78261712684471e-6
SDR9C7,4.96681584480661e-6
PTGR2,6.57165757936883e-5
TSTA3,2.00886204808537e-4
KDSR,1.18388430597464e-4
DHDH,2.2065879119844e-4
DCXR,1.0609915702782e-4
AKR1E2,5.58201875978247e-5
C1orf43,1.77794507322962e-6
ALDH3A2,2.84580243545957e-4
VKORC1L1,5.66045382501546e-5
HHIPL2,1.51381149919691e-5
L2HGDH,7.09132458389173e-5
ADHFE1,8.76019800605867e-5
BLVRB,1.35970988565178e-4
BLVRA,7.65163789327597e-5
PECR,1.04368569619004e-4
DECR2,4.81566920731406e-5
MECR,2.43525365652371e-5
AKR1D1,9.06701971083872e-5
TM7SF2,6.52560404195687e-5
LBR,4.13277397609065e-5
CPOX,8.68913977063003e-5
RSAD1,4.4948373587435e-5
TECRL,1.51346575786822e-6
LOXL4,2.47766702245305e-5
AOC3,1.34426968154951e-4
ABP1,4.66951894353279e-4
GLDC,1.33299903808823e-4
PRODH2,7.64443512615626e-5
ALDH4A1,1.63847234055222e-4
PYCRL,4.95921903715642e-5
