gene,logFC
FAHD2B|FAHD2A|FAHD2CP,-1.7678453948322213
FAHD2CP,0.3915180676758508
FAHD2CP|FAHD2B|FAHD2A,-0.6236504494322896
FAIM,0.023606572085017437
FAIM2,-0.3721462760301125
FAM102A,1.0491571111230686
FAM102B,1.0442461515075658
FAM103A1,-0.31374230951908594
FAM104A,0.238636175225759
FAM105A,1.2916862382216796
FAM106A,0.4151683307379331
FAM107A,0.12147585909160595
FAM107B,-0.8938443003209615
FAM109A,-0.5606272072188677
FAM109B,0.5881481389466061
FAM110A,1.012966691684886
FAM110B,-0.4642933702098556
FAM110C,-1.9413466678887248
FAM110D,0.007851979777535973
FAM111A,0.696433492755009
FAM111B,0.3781794243171361
FAM114A1,-0.9367867916493438
FAM114A2,-0.8442709975232479
FAM117A,-0.6042438873829189
FAM117B,0.8915183711746678
FAM118A,0.56639946750018
FAM118B,0.43959455003452635
FAM120A,0.39508159789869157
FAM120AOS,0.18422309447178056
FAM120B,-0.20949371608026388
FAM120C,0.18694958990821023
FAM122A,-0.7377713358047897
FAM122B,0.5606096153845505
FAM122C,0.653558283851847
FAM124A,0.486525454806645
FAM124B,0.07717107733949541
FAM126A,-0.16031859866139406
FAM126B,-0.28116491555708334
FAM127A,1.0731297636240718
FAM127B,0.331703017018873
FAM129A,2.3802218826624855
FAM129B,0.4360975796607183
FAM129C,0.3516983047866263
FAM131A,0.5173340396771872
FAM131C,-0.12899920898232234
FAM133A,0.43131414899569587
FAM133CP|FAM133B|FAM133DP,0.4509889975492883
FAM134A,-0.6736071312716959
FAM134B,-1.6880708154953854
FAM134C,0.42586395616588096
FAM135A,-0.3309485857199925
FAM135B,-0.034125618835237875
FAM136A,-0.28885435338730503
FAM13A,-1.212013124703045
FAM13A-AS1,0.35091136395556877
FAM13B,0.23289129732997407
FAM13C,-0.7027157987685763
FAM149A,-1.283391900052128
FAM149B1,-0.9817384628332081
FAM151A,-0.3273240496395458
FAM153A|FAM153B,-0.21432372764561713
FAM155A,0.3314610918683072
FAM155B,-0.3916313311489202
FAM156A|FAM156B,0.45835833300511625
FAM159A,-0.07724339185716703
FAM160A1,0.2026620609675119
FAM160A2,-0.479699888697183
FAM160B1,-0.45463259615045803
FAM160B2,0.21733089879046552
FAM161A,-0.5824752184611369
FAM161B,-0.16551295364929133
FAM162A,-0.6929207158205022
FAM162B,-0.27229920326170776
FAM163A,-0.2673417621506512
FAM166B,0.06249935611336119
FAM167A,0.22900249522634963
FAM167B,0.058385813272087486
FAM168A,-0.7457957724854299
FAM168B,-0.14968899190949925
FAM169A,0.22330775286344373
FAM169B,-0.17414785374923875
FAM170B,-0.0700470850725273
FAM170B-AS1,0.0887463386130614
FAM171A1,-0.3268802365930981
FAM171B,0.8148930168310186
FAM172A,1.047756869236042
FAM173A,-0.28322915074739036
FAM173B,-0.8650600663862499
FAM174A,-0.8388596173736168
FAM174B,-0.2784999523322049
FAM175A,0.2877459278458785
FAM175B,0.21634757041860567
FAM177A1,-0.7646943618748087
FAM181A,-0.2683730167196596
FAM181B,-0.1197024496416804
FAM182B,-0.17880948453104709
FAM182B|FAM182A,0.010131051119748083
FAM184A,-0.7468355131595199
FAM184B,-0.16817422427580128
FAM185A,-0.12241796720244272
FAM186B,0.07033109649394083
FAM187B,0.17592009801743042
FAM189A2,0.037039756230315926
FAM189B,0.4659662861082817
FAM192A,0.9512484490651428
FAM193A,0.029252535111653263
FAM193B,-0.06668859520419712
FAM198A,-1.8842176475969015
FAM198B,1.616332179657319
FAM199X,-0.8955532698034124
FAM19A2,0.23021696551895668
FAM200A,0.1963323565138078
FAM200B,-0.6822820359823938
FAM204A,0.7346591871821494
FAM205A|FAM205BP,-0.11850227151097233
FAM205BP,-0.009767287311662527
FAM206A,-0.6626033330529819
FAM207A,-0.2708521573532264
FAM208A,0.4048512930062952
FAM208B,-0.2619288929044799
FAM209A|FAM209B,-0.06772600786780733
FAM20A,-2.364999565593878
FAM20B,0.15103991091008012
FAM20C,-1.3627316395517737
FAM210A,-1.0866663784042665
FAM210B,-0.32440469965427343
FAM212A,-0.20372631849319936
FAM212B,-0.14769272677720197
FAM212B-AS1,-0.18890581411159754
FAM213A,-0.9365429018603764
FAM213B,1.3235854756735588
FAM214A,0.42235994859052206
FAM214B,0.6356945217058174
FAM215A,-0.12770853417228298
FAM216A,0.23933875717128325
FAM217B,1.089979259902233
FAM219A,-0.08904349215527446
FAM219B,0.47540236084258397
FAM21EP,0.36408973373092013
FAM220A,0.1864518975791328
FAM221A,-1.400546134324927
FAM221B,0.06757706451076201
FAM222A,-0.35915720010624286
FAM222B,0.685607775239002
FAM223B|FAM223A,-0.6138275757009303
FAM224A|FAM224B,0.49903105942962306
FAM224B|FAM224A,0.1893263641767683
FAM225A,0.3481341094046451
FAM226B|FAM226A,0.6864659703750758
FAM228A,0.5541919467036843
FAM228B,0.7406041354533842
FAM229A,0.1391160464995096
FAM229B,-0.07365727098759815
FAM234A,0.178431477172735
FAM234B,-0.231111050044656
FAM236A,-0.15653569902096448
FAM24B|FAM24B-CUZD1,0.4133236976123949
FAM26E,0.35635616850362406
FAM26F,2.616760907874707
FAM27C|FAM27B,0.36332862856314563
FAM27E2|FAM27E3,-0.0566143707184555
FAM30A,3.1203910524014367
FAM32A,0.16582715055566918
FAM35A|FAM35DP|FAM35BP,-0.5618730577638669
FAM3A,-0.7066215603238828
FAM3B,1.578827499372561
FAM3C,-0.4350494454281821
FAM3D,-0.3423171308814777
FAM41AY2|FAM41AY1,-0.19094595510091558
FAM43A,0.591184107358592
FAM43B,-0.08102293037808508
FAM45A|FAM45BP,-1.261847606435192
FAM45BP|FAM45A,-1.0139652558390846
FAM46A,-0.15359869399858989
FAM46B,0.17563674145408298
FAM46C,2.5858909944811583
FAM47E-STBD1|STBD1,-2.3240182167408032
FAM49A,2.7753998308951813
FAM49B,1.1408505379341753
FAM50A,0.23897381309632945
FAM50B,-0.789456655054593
FAM53A,-0.7168367312991047
FAM53B,0.8673398005333086
FAM53C,0.18044894976510642
FAM57A,0.9955371602002082
FAM57B,-0.531677437632387
FAM58A,0.009851655094563656
FAM60A,1.8347904412066431
FAM64A,0.543845888981395
FAM65A,0.4126882336804999
FAM65B,0.9978769625006843
FAM65C,0.3754469034517221
FAM66C|FAM66D,0.13748058582630235
FAM66D|FAM66C,0.2613827705201049
FAM69A,-1.0456469346922461
FAM69B,-0.19967528225253822
FAM69C,0.3314153859087608
FAM71A,-0.3353323927171082
FAM71B,-0.04150577842336319
FAM71C,-0.09802973343832695
FAM71E2,-0.26420340732505293
FAM71F2,0.14354851907685778
FAM72A|FAM72C|FAM72D|FAM72B,2.5970398990529886
FAM76A,0.21354924968187192
FAM76B,-0.5123923075537228
FAM78A,1.4721529851794037
FAM81A,0.14723924777849076
FAM83A,-0.22107971828436151
FAM83B,0.7359801900627615
FAM83C,-0.20124596677947731
FAM83C-AS1,0.029757903206056324
FAM83D,-0.7056438639156822
FAM83E,-0.48586099151729856
FAM83F,0.29075154141134113
FAM83H,-0.32383575689924
FAM84A,0.47677006075058675
FAM84B,-1.2185391665506669
FAM86B1,-0.07477736147979029
FAM86B3P,-0.9793760578191446
FAM87A|FAM87B,-0.1351909482497925
FAM89A,-1.2203930467088318
FAM89B,0.20149028134672317
FAM8A1,-1.2600197669535036
FAM91A1,-0.13890715030388318
FAM92A,-0.8383262413801847
FAM92A|FAM92A1P2,-0.5229311750204274
FAM95A,0.22797983086001478
FAM95C,0.0849174594607688
FAM96A,-0.9521738173485229
FAM96B,-0.07584906927373833
FAM98A,-0.14651042474066261
FAM98B,0.5538948102788366
FAM98C,0.05489058688855795
FAM99B,-0.7393899088864523
FAN1,-0.7377259440818921
FANCA,0.41507034780999763
FANCC,-1.4308526788474312
FANCD2,2.1914202853204467
FANCD2OS,-0.0714665508280307
FANCE,0.017906821898434476
FANCF,-0.641982293234151
FANCG,0.888548956997768
FANCI,2.003503986391558
FANCL,-0.27957322679292124
FANCM,0.5702842397252676
FANK1,0.44299517158176327
FAP,1.6898173945992037
FAR1,1.3095704466957476
FAR2,1.703536698738794
FAR2P2|FAR2P1,-0.30226221613907206
FARP1,-0.4166466266551695
FARP2,-0.23172669565948542
FARS2,-0.1386952834381763
FARSA,-1.0593070747863234
FARSB,0.16994556947997577
FAS,-0.6255635042595752
FASLG,0.42292109974866554
FASN,-1.5166571591073508
FASTK,-0.3590216691286011
FASTKD1,0.19511956579123685
FASTKD2,-0.9762115719875324
FASTKD3,-0.7878364114459151
FASTKD5,-0.5587259446585403
FAT1,0.7817380584042535
FAT2,-0.4782179493321437
FAT3,-0.2824017337572932
FAT4,-0.2319753737538402
FATE1,-0.0804906406480157
FAU,0.38896075766786237
FAXDC2,-1.8914481351271002
FBL,0.7509418228711309
FBLIM1,1.5164708742181015
FBLL1,0.36580196063794146
FBLN1,-0.21890764664554954
FBLN2,0.6971004598918368
FBLN5,0.6961054151281374
FBLN7,-0.3801497290066176
FBN1,2.3442036153115042
FBN2,0.7684592449345768
FBN3,0.055057424937298316
FBP1,-0.9429139356388474
FBP2,-0.1861935906432959
FBRS,-0.24117891395094126
FBRSL1,-0.45420166058559114
FBXL12,-0.577180180701427
FBXL14,-0.13653502835019973
FBXL15,0.05347835533572929
FBXL16,0.5790213020386618
FBXL17,-0.3848280871484431
FBXL18,-0.1994475429841296
FBXL19,-0.19667586632044853
FBXL19-AS1,-0.1494846682556505
FBXL2,0.3766247956515927
FBXL20,1.1038497127739373
FBXL21,0.19905862620378648
FBXL3,-0.5907670034291119
FBXL4,-0.7752964007135489
FBXL5,-0.284839277346906
FBXL6,-0.15738609576752646
FBXL7,0.04851140550670541
FBXO10,0.06532247150474375
FBXO11,-0.025447330190261516
FBXO15,-0.14353132094161103
FBXO16,-0.2918331805340096
FBXO17,-1.2487683012139703
FBXO18,0.25460935645651955
FBXO2,-0.3926397257960001
FBXO21,-0.3340515817167601
FBXO22,-1.652413734323309
FBXO24,-0.19783838051244118
FBXO25,-0.6920686747871527
FBXO27,-0.20993807567328193
FBXO28,-0.6144925294703513
FBXO3,-1.2560469604730542
FBXO30,0.11770608251629319
FBXO31,-0.8485662724418906
FBXO32,1.0325281524725773
FBXO33,0.23061824373753453
FBXO34,-0.2331421971722725
FBXO36,0.08783127473929485
FBXO38,0.6598790431958198
FBXO4,-0.6727750330666714
FBXO41,0.8029526066883995
FBXO42,0.2875128606741598
FBXO43,0.3383687968877432
FBXO44,-0.24917936974662988
FBXO45,-0.4733790850258805
FBXO46,0.11216441836365303
FBXO5,0.47203634537931644
FBXO6,0.3543299422129651
FBXO7,-0.13324980382080062
FBXO8,-0.7356312185437958
FBXO9,-0.8595610551055243
FBXW11,-0.35162682074939794
FBXW2,-1.1574044265899774
FBXW4,-0.03532498460221713
FBXW4P1,-0.0708632853294173
FBXW5,-0.33303070901236226
FBXW7,0.28868878061016057
FBXW8,-0.13291060479556563
FBXW9,0.17411382550073679
FCAMR,-1.0264737823430223
FCAR,0.17185091780604894
FCER1G,2.8491618989039043
FCER2,0.22342506593273573
FCGBP,0.9506386160850515
FCGR1B|FCGR1CP|FCGR1A,2.218197533431999
FCGR1CP|FCGR1B|FCGR1A,2.146206049420225
FCGR2A|FCGR2C,0.9453703006950465
FCGR2B,2.266322419546393
FCGR2B|FCGR2A|FCGR2C,1.2515127456565918
FCGR2B|FCGR2C|FCGR2A,-0.2620820229896872
FCGR2C|FCGR2A,2.4929754194370695
FCGR3A|FCGR3B,2.467178373559178
FCGRT,0.9786437487107473
FCHO1,0.039309812339055374
FCHO2,1.5366560517249128
FCHSD1,0.4032965820286847
FCHSD2,0.5902505196858188
FCMR,1.6290867531649558
FCN1,1.8318550571749186
FCN2,0.3717332865983332
FCN2|FCN1,-0.37781616211123736
FCN3,0.8980668076817029
FCRL2,0.7658623992475535
FCRL3,0.1429097511335083
FCRL4,-0.24813151500623934
FCRL5,2.7540737154835178
FCRLA,0.5076768761465392
FCRLB,0.3098735495009115
FDFT1,-1.3652989191665201
FDPS|FDPSP2,-0.7871434167463242
FDPSP2,0.34446885176290115
FDX1,-1.8564563558678944
FDX1L,-0.1301454140400014
FDXACB1,-0.12131216507452687
FDXR,0.3010730829461921
FECH,-0.9369693636637997
FEM1A,-0.5319050721782473
FEM1B,-0.41348792071296986
FEM1C,-0.3650225838140379
FEN1,0.5645414796262933
FENDRR,-0.32551667178694876
FER,0.2672168406662702
FER1L4,2.1160588543651713
FERMT1,1.506159803378559
FERMT2,-0.7472919124703187
FERMT3,1.8565236971110868
FES,0.38348193624154764
FETUB,-2.1223244712615243
FEV,-0.12209577804597649
FEZ1,1.7120313034530739
FEZ2,1.302168586589846
FFAR1,-0.1995818784359223
FFAR2,-0.1854539717500037
FFAR3,-0.0691673458715718
FGA,-4.744534289791042
FGB,-4.647714722749796
FGD1,-0.10394046415110371
FGD2,2.487311126041682
FGD3,2.647103209810833
FGD4,0.2977844579967748
FGD5,0.6016912151324602
FGD5-AS1,0.313519650658181
FGD6,0.9920119070546292
FGF1,1.7630984820568203
FGF11,-0.2911244520003938
FGF12,-0.19173396657677022
FGF13,0.29736975245468555
FGF13-AS1,-0.15320491266769773
FGF14,-0.6945298430883454
FGF14-AS2,-0.4681691744431099
FGF14-IT1,-0.2768524506168496
FGF16,-0.2065220965403919
FGF17,0.17430752347532893
FGF18,-0.2592496314115272
FGF19,0.28321064450436834
FGF2,-0.2483156345577528
FGF21,-1.4297278432005989
FGF22,-0.03350299097058331
FGF23,0.2554270960642749
FGF3,-0.1105402539513467
FGF4,0.03184872700020264
FGF5,-0.15595632339652254
FGF6,-0.05465784679217499
FGF7P3,-0.1358694996074698
FGF7P3|FGF7,0.4163217308547903
FGF7P6|FGF7P3|FGF7,-0.48806607104519184
FGF8,0.1263349032581707
FGF9,0.12973925397169397
FGFBP1,0.19350564663762576
FGFBP2,0.9210359857842927
FGFR1,0.3448230211944435
FGFR1OP,-1.1706740752587432
FGFR1OP2,0.42662040131259205
FGFR2,1.5104415720539421
FGFR3,-0.38111828318069674
FGFR4,-0.8960701189731715
FGFRL1,-0.8209828262373715
FGG,-3.3549175428409432
FGGY,-2.5810279249826658
FGL1,-3.55689333200449
FGL2,2.8588690079654655
FGR,2.2119180967464973
FH,-1.1113556098953388
FHAD1,0.21412302121213084
FHDC1,0.23943604540129815
FHIT,0.011012073361765793
FHL1,0.2101267800067184
FHL1|LOC100128164,0.8286014385977324
FHL2,1.8205593821012362
FHL3,0.20798144105019584
FHOD1,0.18124668036123806
FHOD3,0.5465595058862461
FIBCD1,-0.19247619751813994
FIBIN,0.1616104073795172
FIBP,0.7727675385715811
FICD,-0.5453789997283198
FIG4,1.5334229867745321
FIGN,-0.35230518493922214
FIGNL1,0.08633370787035298
FILIP1,1.7820541250390483
FILIP1L,2.2792651211095714
FIP1L1,0.5493276660481311
FIRRE,0.01415631195084884
FIRRE|MCRIP2,-0.635953247683122
FIS1,-0.051033060770398694
FITM1,-1.0697741022686973
FITM2,-0.4047015565145813
FIZ1,0.058802444651809206
FJX1,1.5330528095821832
FKBP10,0.1797512036519894
FKBP11,1.409888865097625
FKBP14,0.5644370086942896
FKBP15,0.9566757954087015
FKBP1A,1.0060442845716187
FKBP1A|FKBP1AP1,0.14171274436217818
FKBP1AP1|FKBP1A,-0.11019736621929745
FKBP1B,0.7095425668323359
FKBP2,-0.5088992916153823
FKBP3,0.3779040435646896
FKBP4,-1.431851096736468
FKBP5,0.7610207013217315
FKBP6,-0.2689141361911068
FKBP7,-0.5576829240374672
FKBP8,-0.18152469804054855
FKBP9|FKBP9P1,0.38822475281582763
FKBPL,-0.40636335376202315
FKRP,-0.25937844824830475
FKTN,0.07610630226538448
FLAD1,-0.5124639213092427
FLCN,-0.13845048628261342
FLG-AS1,0.06717484904591153
FLI1,1.7374367802159651
FLII,0.5512885217565118
FLJ10038,0.5212621952504898
FLJ12825,-0.12903184402939247
FLJ20021,0.3174034309620346
FLJ22763,-1.3715146792296897
FLJ23867,0.5747306977166838
FLJ25758,0.17688060367518416
FLJ27354,0.10686340459769438
FLJ30679,0.27876546989062245
FLJ32255,2.000746541420618
FLJ34503,0.07288853526079044
FLJ37035,0.0077281545692805915
FLJ37453,0.09510537490060594
FLJ40288,-0.12043265538211133
FLJ42627,0.6873457563897413
FLJ45513,0.08180518050012855
FLNA,1.8482966566255525
FLNB,-0.13843069980893838
FLNC,0.0671620031111686
FLOT1,-0.5695813833934685
FLOT2,-0.8099331147713136
FLRT1,-0.30970576776147424
FLRT2,1.4020632161463398
FLRT3,-0.20065078778554746
FLT1,-1.0971335012308667
FLT3,0.16161001869265473
FLT3LG,0.559468680424359
FLT4,-0.36593597451190374
FLVCR1,0.36727776286760594
FLVCR1-AS1,0.2915532431343747
FLVCR2,1.3428590642075786
FLYWCH1,-0.19204028775850565
FLYWCH2,0.12174889205567153
FMC1|C7orf55-LUC7L2,-1.1422589365268139
FMN1,0.21421075785451263
FMNL1,0.5709496437076759
FMNL2,3.0007708843702345
FMNL3,1.0282850396944676
FMO1,0.30184102366003757
FMO2,1.4607117460411791
FMO3,-2.1194497439852666
FMO4,-1.5283289785086165
FMO5,-3.069723128802427
FMO6P,-0.3543091572652825
FMOD,1.0190202729880626
FMR1,-0.6706361203465376
FN1,-0.4483271366933077
FN3K,-0.26571126785238114
FN3KRP,-0.32628821917644835
FNBP1,1.9630655234062138
FNBP1L,-0.572045046165566
FNBP4,0.017022668371044877
FNDC1,2.2282404669632037
FNDC10,0.2558317966118611
FNDC11,0.006253122154538863
FNDC3A,-0.7912285030634073
FNDC3B,-0.9743343434976279
FNDC4,-1.0826706317488493
FNDC5,-1.1241792376158488
FNDC7,-0.36240601256999105
FNIP1,0.22882856343925392
FNIP2,-0.7405941178820714
FNTA,-0.6951798734971705
FNTB|CHURC1-FNTB,-0.24007800415134728
FOCAD,0.7865893935044046
FOLH1|FOLH1B,-2.813818845706431
FOLR1,0.21149826594305254
FOLR2,2.773627055045962
FOLR3,0.04357029789232566
FOPNL,-0.16454763826996585
FOS,-1.2933835627920707
FOSB,-0.35771760642436773
FOSL1,-0.12227131747370208
FOSL2,1.4289460768238147
FOXA1,-2.5575038064182345
FOXA2,-1.551926542131749
FOXA3,-2.7303256144807433
FOXC1,1.0746913265152052
FOXC2,-0.013540400439908108
FOXD1,0.14698131248185226
FOXD2,0.023847300892398192
FOXD3-AS1,-0.5093556334514022
FOXD4L5|FOXD4L4|FOXD4|FOXD4L6|FOXD4L1|FOXD4L3,-0.1688620871642875
FOXF1,0.22790076490724426
FOXF2,-0.16509561390054772
FOXG1,-0.5404672402636453
FOXH1,-0.29624502005251246
FOXJ1,-0.3266516624173623
FOXJ2,0.3650782430788049
FOXJ3,0.21596969004355146
FOXK1,0.3602118216590387
FOXK2,0.14666052957490833
FOXL1,-0.3010424670276084
FOXM1,1.509529960226868
FOXN1,0.4384557782720451
FOXN2,-0.5910444968270481
FOXN3,0.32797416341290275
FOXN3-AS1,-0.6786679489925211
FOXN3-AS2,-0.004359002646202273
FOXN4,-0.18421727942968974
FOXO1,0.09097568072926203
FOXO3|FOXO3B,0.5316856873725871
FOXO3B|FOXO3,0.5818100722590566
FOXO4,-0.4320017619098209
FOXO6,0.026911931767390287
FOXP1,1.4013410480980846
FOXP2,-1.0006862943048676
FOXP3,-0.15955601341226652
FOXP4,0.1638991060497353
FOXQ1,0.9899155310570257
FOXRED1,-0.3015904702828974
FOXRED2,-0.10836949955656486
FOXS1,-0.08630407310741704
FPGS,-0.5992373339155935
FPGT,-0.4610078527841989
FPR1,1.867485988352205
FPR2,-0.3062006732102935
FPR3,3.440154138266088
FRA10AC1,0.09025519837709448
FRAS1,1.2626195869614987
FRAT1,-0.7252927514701656
FRAT2,-0.31902551708186067
FREM1,0.26983952846262266
FREM2,-1.4053087616744737
FRG1,0.3713112789198011
FRG1|FRG1BP,-0.25429870042400493
FRK,-0.429456713514164
FRMD1,-0.17068504932384618
FRMD3,0.2599959853031608
FRMD4A,1.5393364854027165
FRMD4B,0.5879191915325379
FRMD5,-0.2229705246205251
FRMD6,-0.2795959396000014
FRMD8,0.6542830285800474
FRMD8|FRMD8P1,0.06290050990834374
FRMPD4,-0.16824295593150143
FRRS1L,-0.041091642001972226
FRS2,-0.579029510528522
FRS3,0.11563436205399309
FRY,-2.2868557622359282
FRYL,-0.3708620549998968
FRZB,-0.4546022897796966
FSCN1,-0.15102860594752143
FSCN3,0.04142680077033197
FSD1,-0.2172568553192745
FSD1L,-0.4449807565381601
FSD2,-0.048108604619981045
FSHB,-0.5971926265576484
FST,-1.0714382667102809
FSTL1,1.8084250939992805
FSTL3,1.2708283335254176
FSTL4,0.2771880302455617
FTCD,-2.878242168168337
FTCDNL1,-0.09781281363658531
FTH1,1.628962646280462
FTL,0.6397108798896848
FTO,0.07877769826831026
FTSJ1,-0.3172980048762766
FTSJ3,0.2225577506432938
FUBP1,0.14712419166397445
FUBP3,-0.8739961630523301
FUCA1,1.6032514247705942
FUCA2,0.7085480570510512
FUK,-0.33814407371786437
FUNDC1,0.5956112561073947
FUNDC2,0.059001001193708054
FUOM,-1.0139020714216083
FURIN,-1.0573181359349253
FUS,0.6866394843609723
FUT1,-0.13193378979488943
FUT10,0.24075886209722183
FUT11,0.18951076106359663
FUT2,-0.6335756497815295
FUT3,0.2961507835976073
FUT3|FUT5|FUT6,-0.4576803052213838
FUT3|FUT6,-0.22333105540066456
FUT3|FUT6|FUT5,-0.5928335463603372
FUT4,1.7165837177562737
FUT5,-0.5622832567943821
FUT6|FUT5,-0.5218789391952827
FUT6|FUT5|FUT3,-0.494447458674499
FUT7,-0.38896478995836425
FUT8,1.36559166402029
FUT8-AS1,0.25850081771490957
FUZ,-0.24103378679210696
FXN,-1.1135928212688035
FXR1,1.048122688052367
FXR2,-0.3039028586916922
FXYD1,-1.0236407000028809
FXYD2|FXYD6-FXYD2,2.1808657081610634
FXYD3,-0.02111552179004292
FXYD4,-0.31167692088840354
FXYD5,2.4185266382564796
FXYD6,0.6247106183572996
FXYD6-FXYD2|FXYD2,2.1021650212036214
FXYD7,-0.12629105932349724
FYB,3.330658419536604
FYCO1,-0.25720801758646644
FYN,0.9679259379112084
FYTTD1,-0.21917029800732993
FZD1,0.4032638776509905
FZD10-AS1,-0.15190656967872754
FZD2,1.9052450974133976
FZD3,1.0282259484878449
FZD4,-0.15844781036216948
FZD5,-2.363899224062449
FZD6,-0.5542613081636383
FZD7,0.46275342948127046
FZD8,-0.6383231287446547
FZD9,0.28567425262295704
FZR1,-0.30472739182527003
G0S2,-0.8676164275374462
G2E3,1.0552021228546669
G3BP1,-0.47133369457226193
G3BP2,-0.08968282359800653
G6PC,-1.870150060962146
G6PC2,-0.40575652864817724
G6PC3,1.2655408596760203
G6PD,1.5682024894937037
GAA,0.46948963934509974
GAB1,0.7391287421178889
GAB2,1.1817109326459814
GAB3,1.5688161045485631
GAB4,-0.1403548466915713
GABARAP,0.5273875154605476
GABARAPL1,-0.8852785716766478
GABARAPL2,-0.3553433647106367
GABARAPL3|GABARAPL1,-0.4658940899833881
GABBR1,0.7410706556976205
GABBR2,-0.3199199992772174
GABPA,-0.9089312850134589
GABPB1,-0.3849442763093552
GABPB1-AS1,0.2745306935499719
GABRA4,-0.6107529456184035
GABRB2,-0.1713414703558589
GABRB3,0.5262305724967645
GABRD,-0.3388777437360519
GABRE,-0.2528622847559018
GABRG2,0.31995373550123335
GABRG3-AS1,-0.030133932537969307
GABRP,2.7967976247237862
GABRQ,0.04285373326177321
GABRR2,-0.26323876210511893
GAD1,0.05414975575102897
GAD2,-0.17431539943299187
GADD45A,0.364185526629783
GADD45B,-0.31478585804262127
GADD45G,-1.918513608390765
GADD45GIP1,-0.29864918118603617
GAGE12I|GAGE2C|GAGE2D|GAGE4|GAGE5|GAGE7,0.23150297197657826
GAK,0.6730360195735325
GAL,0.6308683061815278
GAL3ST1,-0.15987195784445973
GAL3ST4,0.578067478435483
GALC,1.8026292355440383
GALE,-0.5746645339400481
GALK1,-0.9818222523864052
GALK2,-1.2142341297694204
GALM,-0.5737515600386958
GALNS,0.08697501698560016
GALNT1,0.9239408828716742
GALNT10,0.9206308248357907
GALNT11,0.3387995424193042
GALNT12,0.8171794588038425
GALNT14,0.43974928913368283
GALNT15,0.7511387507372351
GALNT16,0.6429888537775854
GALNT18,0.47562766550005964
GALNT2,-0.9845966115344159
GALNT3,0.7530435506038556
GALNT4|POC1B-GALNT4,-0.1593220508195081
GALNT5,-0.13925230404723604
GALNT6,0.693661689179813
GALNT7,1.7775976182244455
GALNT8,0.06713198322834552
GALNT9,-0.1308234882767343
GALR3,-0.2699025749269867
GALT,-0.6416782516485822
GAMT,-2.0535052010280914
GANAB,-0.09530795629806281
GANC,1.2345775688640797
GAP43,-0.061172757874874924
GAPDH,0.6545270164246099
GAPDHS,0.11767566328432777
GAPLINC,0.11021066378736363
GAPT,1.215336781975694
GAPVD1,0.6086737025694234
GAR1,0.19828895071529762
GAREM1,-1.3462816677749467
GAREM2,-0.20624065995313057
GARNL3,-0.46041587212450996
GARS,0.412169051788387
GART,-0.27109314497960046
GAS1,0.42220900033817027
GAS2,-2.2511475542197164
GAS2L1,-0.5940541747195175
